date,market,crop,price_rwf
2010-07-01,Musanze,potatoes,124.0
2010-08-01,Musanze,potatoes,140.0
2010-09-01,Musanze,potatoes,175.67
2010-11-01,Musanze,potatoes,129.2
2010-12-01,Musanze,potatoes,97.08
2011-01-01,Musanze,potatoes,99.25
2011-02-01,Musanze,potatoes,103.86
2011-03-01,Musanze,potatoes,112.33
2011-04-01,Musanze,potatoes,125.67
2011-05-01,Musanze,potatoes,139.89
2011-06-01,Musanze,potatoes,129.62
2011-07-01,Musanze,potatoes,114.89
2011-08-01,Musanze,potatoes,114.25
2011-09-01,Musanze,potatoes,131.22
2011-10-01,Musanze,potatoes,140.43
2011-11-01,Musanze,potatoes,111.78
2011-12-01,Musanze,potatoes,126.5
2012-01-01,Musanze,potatoes,143.0
2012-02-01,Musanze,potatoes,161.86
2012-03-01,Musanze,potatoes,170.0
2012-04-01,Musanze,potatoes,156.285
2012-05-01,Musanze,potatoes,157.16500000000002
2012-06-01,Musanze,potatoes,130.7
2012-07-01,Musanze,potatoes,157.96333333333334
2012-08-01,Musanze,potatoes,178.6875
2012-09-01,Musanze,potatoes,211.0
2012-10-01,Musanze,potatoes,191.66666666666666
2012-11-01,Musanze,potatoes,137.38666666666666
2012-12-01,Musanze,potatoes,121.91666666666667
2013-01-01,Musanze,potatoes,138.11333333333332
2013-02-01,Musanze,potatoes,135.0
2013-03-01,Musanze,potatoes,153.5
2013-04-01,Musanze,potatoes,154.33333333333334
2013-05-01,Musanze,potatoes,149.0
2013-06-01,Musanze,potatoes,171.42666666666665
2013-07-01,Musanze,potatoes,177.75
2013-08-01,Musanze,potatoes,202.42666666666665
2013-09-01,Musanze,potatoes,233.21333333333334
2013-10-01,Musanze,potatoes,216.95666666666668
2013-11-01,Musanze,potatoes,142.03
2013-12-01,Musanze,potatoes,116.48666666666666
2014-01-01,Musanze,potatoes,118.32333333333334
2014-02-01,Musanze,potatoes,133.38666666666668
2014-03-01,Musanze,potatoes,164.14
2014-04-01,Musanze,potatoes,169.92
2014-05-01,Musanze,potatoes,163.0
2014-06-01,Musanze,potatoes,167.25
2014-07-01,Musanze,potatoes,151.94666666666666
2014-08-01,Musanze,potatoes,162.52666666666667
2014-09-01,Musanze,potatoes,168.02666666666667
2014-10-01,Musanze,potatoes,153.0
2014-11-01,Musanze,potatoes,107.25
2014-12-01,Musanze,potatoes,119.25999999999999
2015-01-01,Musanze,potatoes,121.96
2015-02-01,Musanze,potatoes,148.30666666666664
2015-03-01,Musanze,potatoes,148.94666666666666
2015-04-01,Musanze,potatoes,151.29666666666665
2015-05-01,Musanze,potatoes,153.29333333333332
2015-06-01,Musanze,potatoes,145.96333333333334
2015-07-01,Musanze,potatoes,155.01666666666668
2015-08-01,Musanze,potatoes,195.48666666666668
2015-09-01,Musanze,potatoes,194.26999999999998
2015-10-01,Musanze,potatoes,192.62666666666667
2015-11-01,Musanze,potatoes,175.66666666666666
2015-12-01,Musanze,potatoes,156.28666666666666
2008-01-01,Ngoma,potatoes,97.5
2008-02-01,Ngoma,potatoes,120.0
2008-03-01,Ngoma,potatoes,115.0
2008-04-01,Ngoma,potatoes,115.0
2008-05-01,Ngoma,potatoes,115.0
2008-06-01,Ngoma,potatoes,130.0
2008-07-01,Ngoma,potatoes,143.33
2008-08-01,Ngoma,potatoes,142.5
2008-09-01,Ngoma,potatoes,152.5
2008-10-01,Ngoma,potatoes,142.5
2008-11-01,Ngoma,potatoes,145.0
2008-12-01,Ngoma,potatoes,130.0
2009-01-01,Ngoma,potatoes,140.0
2009-02-01,Ngoma,potatoes,145.0
2009-03-01,Ngoma,potatoes,150.0
2009-04-01,Ngoma,potatoes,150.0
2009-05-01,Ngoma,potatoes,155.5
2009-06-01,Ngoma,potatoes,148.12
2009-07-01,Ngoma,potatoes,144.38
2009-08-01,Ngoma,potatoes,171.25
2009-09-01,Ngoma,potatoes,200.0
2009-10-01,Ngoma,potatoes,191.25
2009-11-01,Ngoma,potatoes,163.12
2009-12-01,Ngoma,potatoes,137.5
2010-01-01,Ngoma,potatoes,126.25
2010-02-01,Ngoma,potatoes,140.0
2010-03-01,Ngoma,potatoes,151.12
2010-04-01,Ngoma,potatoes,150.0
2010-05-01,Ngoma,potatoes,146.88
2010-06-01,Ngoma,potatoes,168.88
2010-07-01,Ngoma,potatoes,161.25
2010-08-01,Ngoma,potatoes,176.67
2010-09-01,Ngoma,potatoes,211.25
2010-10-01,Ngoma,potatoes,197.5
2010-11-01,Ngoma,potatoes,191.25
2010-12-01,Ngoma,potatoes,143.0
2011-01-01,Ngoma,potatoes,128.25
2011-02-01,Ngoma,potatoes,122.5
2011-03-01,Ngoma,potatoes,145.4
2011-04-01,Ngoma,potatoes,168.0
2011-05-01,Ngoma,potatoes,160.0
2011-06-01,Ngoma,potatoes,162.0
2011-07-01,Ngoma,potatoes,160.0
2011-08-01,Ngoma,potatoes,160.0
2011-09-01,Ngoma,potatoes,160.0
2011-10-01,Ngoma,potatoes,163.33
2011-11-01,Ngoma,potatoes,154.0
2011-12-01,Ngoma,potatoes,166.67
2012-01-01,Ngoma,potatoes,180.0
2012-02-01,Ngoma,potatoes,215.0
2012-03-01,Ngoma,potatoes,235.0
2012-04-01,Ngoma,potatoes,210.0
2012-05-01,Ngoma,potatoes,195.0
2012-06-01,Ngoma,potatoes,192.5
2012-07-01,Ngoma,potatoes,200.0
2012-08-01,Ngoma,potatoes,220.0
2012-11-01,Ngoma,potatoes,190.0
2012-12-01,Ngoma,potatoes,167.5
2013-01-01,Ngoma,potatoes,188.0
2013-02-01,Ngoma,potatoes,180.0
2013-03-01,Ngoma,potatoes,200.0
2013-04-01,Ngoma,potatoes,210.0
2013-05-01,Ngoma,potatoes,204.0
2013-06-01,Ngoma,potatoes,242.5
2013-07-01,Ngoma,potatoes,250.0
2013-08-01,Ngoma,potatoes,264.25
2013-09-01,Ngoma,potatoes,277.5
2013-10-01,Ngoma,potatoes,270.0
2013-11-01,Ngoma,potatoes,210.75
2013-12-01,Ngoma,potatoes,160.0
2014-01-01,Ngoma,potatoes,150.0
2014-02-01,Ngoma,potatoes,185.0
2014-03-01,Ngoma,potatoes,225.0
2014-04-01,Ngoma,potatoes,240.0
2014-05-01,Ngoma,potatoes,210.0
2014-06-01,Ngoma,potatoes,220.0
2014-07-01,Ngoma,potatoes,210.0
2014-08-01,Ngoma,potatoes,220.0
2014-09-01,Ngoma,potatoes,208.5
2014-10-01,Ngoma,potatoes,203.4
2014-11-01,Ngoma,potatoes,160.75
2014-12-01,Ngoma,potatoes,133.25
2015-01-01,Ngoma,potatoes,150.0
2015-02-01,Ngoma,potatoes,171.0
2015-03-01,Ngoma,potatoes,215.0
2015-04-01,Ngoma,potatoes,216.0
2015-05-01,Ngoma,potatoes,200.0
2015-06-01,Ngoma,potatoes,180.0
2015-07-01,Ngoma,potatoes,198.25
2015-08-01,Ngoma,potatoes,250.0
2015-09-01,Ngoma,potatoes,250.0
2015-10-01,Ngoma,potatoes,250.0
2015-11-01,Ngoma,potatoes,241.75
2015-12-01,Ngoma,potatoes,213.4
2008-01-01,Ngororero,potatoes,76.25
2008-02-01,Ngororero,potatoes,75.0
2008-03-01,Ngororero,potatoes,73.75
2008-04-01,Ngororero,potatoes,78.75
2008-05-01,Ngororero,potatoes,72.5
2008-06-01,Ngororero,potatoes,90.0
2008-07-01,Ngororero,potatoes,90.0
2008-08-01,Ngororero,potatoes,95.0
2008-09-01,Ngororero,potatoes,90.0
2008-10-01,Ngororero,potatoes,155.0
2008-11-01,Ngororero,potatoes,95.0
2008-12-01,Ngororero,potatoes,81.25
2009-01-01,Ngororero,potatoes,87.5
2009-02-01,Ngororero,potatoes,90.0
2009-03-01,Ngororero,potatoes,95.0
2009-04-01,Ngororero,potatoes,85.0
2009-05-01,Ngororero,potatoes,95.0
2009-06-01,Ngororero,potatoes,85.0
2009-07-01,Ngororero,potatoes,97.5
2009-08-01,Ngororero,potatoes,97.5
2009-09-01,Ngororero,potatoes,144.17
2009-10-01,Ngororero,potatoes,150.0
2009-11-01,Ngororero,potatoes,142.5
2009-12-01,Ngororero,potatoes,92.25
2010-01-01,Ngororero,potatoes,85.0
2010-02-01,Ngororero,potatoes,87.5
2010-03-01,Ngororero,potatoes,90.0
2010-04-01,Ngororero,potatoes,85.0
2010-05-01,Ngororero,potatoes,94.17
2010-06-01,Ngororero,potatoes,98.12
2010-07-01,Ngororero,potatoes,118.75
2010-08-01,Ngororero,potatoes,103.33
2010-09-01,Ngororero,potatoes,146.5
2010-11-01,Ngororero,potatoes,118.33
2010-12-01,Ngororero,potatoes,98.5
2011-01-01,Ngororero,potatoes,219.25
2011-02-01,Ngororero,potatoes,82.33
2011-03-01,Ngororero,potatoes,87.0
2011-04-01,Ngororero,potatoes,97.25
2011-05-01,Ngororero,potatoes,112.0
2011-06-01,Ngororero,potatoes,116.0
2011-07-01,Ngororero,potatoes,105.0
2011-08-01,Ngororero,potatoes,95.0
2011-09-01,Ngororero,potatoes,109.0
2011-10-01,Ngororero,potatoes,120.0
2011-11-01,Ngororero,potatoes,102.33
2011-12-01,Ngororero,potatoes,104.0
2012-01-01,Ngororero,potatoes,134.33
2012-02-01,Ngororero,potatoes,143.0
2012-03-01,Ngororero,potatoes,150.0
2012-04-01,Ngororero,potatoes,148.67
2012-05-01,Ngororero,potatoes,146.0
2012-06-01,Ngororero,potatoes,126.5
2012-07-01,Ngororero,potatoes,141.0
2012-08-01,Ngororero,potatoes,167.67
2012-09-01,Ngororero,potatoes,173.0
2012-10-01,Ngororero,potatoes,200.0
2012-11-01,Ngororero,potatoes,145.33
2012-12-01,Ngororero,potatoes,139.67
2013-01-01,Ngororero,potatoes,133.0
2013-02-01,Ngororero,potatoes,139.0
2013-03-01,Ngororero,potatoes,145.5
2013-04-01,Ngororero,potatoes,156.0
2013-05-01,Ngororero,potatoes,155.5
2013-06-01,Ngororero,potatoes,165.33
2013-07-01,Ngororero,potatoes,168.33
2013-08-01,Ngororero,potatoes,182.4
2013-09-01,Ngororero,potatoes,204.75
2013-10-01,Ngororero,potatoes,180.0
2013-11-01,Ngororero,potatoes,145.5
2013-12-01,Ngororero,potatoes,108.0
2014-01-01,Ngororero,potatoes,99.5
2014-02-01,Ngororero,potatoes,118.33
2014-03-01,Ngororero,potatoes,148.0
2014-04-01,Ngororero,potatoes,158.0
2014-06-01,Ngororero,potatoes,163.33
2014-07-01,Ngororero,potatoes,151.5
2014-08-01,Ngororero,potatoes,148.0
2014-09-01,Ngororero,potatoes,151.67
2014-11-01,Ngororero,potatoes,103.33
2014-12-01,Ngororero,potatoes,103.0
2015-01-01,Ngororero,potatoes,115.5
2015-02-01,Ngororero,potatoes,135.33
2015-03-01,Ngororero,potatoes,139.67
2015-04-01,Ngororero,potatoes,143.0
2015-05-01,Ngororero,potatoes,145.5
2015-06-01,Ngororero,potatoes,141.5
2015-07-01,Ngororero,potatoes,148.67
2015-08-01,Ngororero,potatoes,175.5
2015-09-01,Ngororero,potatoes,176.0
2015-10-01,Ngororero,potatoes,187.25
2015-11-01,Ngororero,potatoes,172.67
2015-12-01,Ngororero,potatoes,165.33
2008-01-01,Nyabihu,potatoes,90.0
2008-02-01,Nyabihu,potatoes,80.625
2008-03-01,Nyabihu,potatoes,81.25
2008-04-01,Nyabihu,potatoes,80.0
2008-05-01,Nyabihu,potatoes,84.375
2008-06-01,Nyabihu,potatoes,96.875
2008-07-01,Nyabihu,potatoes,105.83
2008-08-01,Nyabihu,potatoes,103.75
2008-09-01,Nyabihu,potatoes,102.5
2008-10-01,Nyabihu,potatoes,145.0
2008-11-01,Nyabihu,potatoes,92.5
2008-12-01,Nyabihu,potatoes,88.75
2009-01-01,Nyabihu,potatoes,92.5
2009-02-01,Nyabihu,potatoes,96.25
2009-03-01,Nyabihu,potatoes,85.0
2009-04-01,Nyabihu,potatoes,95.0
2009-05-01,Nyabihu,potatoes,110.0
2009-06-01,Nyabihu,potatoes,89.38
2009-07-01,Nyabihu,potatoes,95.62
2009-08-01,Nyabihu,potatoes,112.5
2009-09-01,Nyabihu,potatoes,156.67
2009-10-01,Nyabihu,potatoes,154.75
2009-11-01,Nyabihu,potatoes,150.0
2009-12-01,Nyabihu,potatoes,93.75
2010-01-01,Nyabihu,potatoes,81.62
2010-02-01,Nyabihu,potatoes,86.88
2010-03-01,Nyabihu,potatoes,83.12
2010-04-01,Nyabihu,potatoes,84.17
2010-05-01,Nyabihu,potatoes,95.0
2010-06-01,Nyabihu,potatoes,101.62
2010-07-01,Nyabihu,potatoes,115.71
2010-08-01,Nyabihu,potatoes,110.0
2010-09-01,Nyabihu,potatoes,124.25
2010-11-01,Nyabihu,potatoes,130.0
2010-12-01,Nyabihu,potatoes,72.5
2011-01-01,Nyabihu,potatoes,66.0
2011-02-01,Nyabihu,potatoes,76.33
2011-03-01,Nyabihu,potatoes,89.4
2011-04-01,Nyabihu,potatoes,101.0
2011-05-01,Nyabihu,potatoes,90.0
2011-06-01,Nyabihu,potatoes,93.8
2011-07-01,Nyabihu,potatoes,99.25
2011-08-01,Nyabihu,potatoes,96.0
2011-09-01,Nyabihu,potatoes,98.0
2011-10-01,Nyabihu,potatoes,100.5
2011-11-01,Nyabihu,potatoes,89.25
2011-12-01,Nyabihu,potatoes,105.75
2012-01-01,Nyabihu,potatoes,127.625
2012-02-01,Nyabihu,potatoes,141.0
2012-03-01,Nyabihu,potatoes,147.0
2012-04-01,Nyabihu,potatoes,151.75
2012-05-01,Nyabihu,potatoes,149.5
2012-06-01,Nyabihu,potatoes,125.0
2012-07-01,Nyabihu,potatoes,151.375
2012-08-01,Nyabihu,potatoes,161.5
2012-09-01,Nyabihu,potatoes,183.5
2012-10-01,Nyabihu,potatoes,181.5
2012-11-01,Nyabihu,potatoes,133.29000000000002
2012-12-01,Nyabihu,potatoes,118.25
2013-01-01,Nyabihu,potatoes,134.0
2013-02-01,Nyabihu,potatoes,134.5
2013-03-01,Nyabihu,potatoes,142.83499999999998
2013-04-01,Nyabihu,potatoes,141.665
2013-05-01,Nyabihu,potatoes,142.05
2013-06-01,Nyabihu,potatoes,160.66500000000002
2013-07-01,Nyabihu,potatoes,170.33499999999998
2013-08-01,Nyabihu,potatoes,181.33499999999998
2013-09-01,Nyabihu,potatoes,209.0
2013-10-01,Nyabihu,potatoes,196.6
2013-11-01,Nyabihu,potatoes,132.5
2013-12-01,Nyabihu,potatoes,108.41499999999999
2014-01-01,Nyabihu,potatoes,131.5
2014-02-01,Nyabihu,potatoes,137.66500000000002
2014-03-01,Nyabihu,potatoes,171.5
2014-04-01,Nyabihu,potatoes,162.625
2014-05-01,Nyabihu,potatoes,162.29000000000002
2014-06-01,Nyabihu,potatoes,162.0
2014-07-01,Nyabihu,potatoes,148.6
2014-08-01,Nyabihu,potatoes,148.66500000000002
2014-09-01,Nyabihu,potatoes,158.95999999999998
2014-10-01,Nyabihu,potatoes,135.0
2014-11-01,Nyabihu,potatoes,101.75
2014-12-01,Nyabihu,potatoes,100.66499999999999
2015-01-01,Nyabihu,potatoes,116.375
2015-02-01,Nyabihu,potatoes,145.95999999999998
2015-03-01,Nyabihu,potatoes,146.125
2015-04-01,Nyabihu,potatoes,148.75
2015-05-01,Nyabihu,potatoes,144.875
2015-06-01,Nyabihu,potatoes,143.875
2015-07-01,Nyabihu,potatoes,147.41500000000002
2015-08-01,Nyabihu,potatoes,175.75
2015-09-01,Nyabihu,potatoes,183.66500000000002
2015-10-01,Nyabihu,potatoes,180.5
2015-11-01,Nyabihu,potatoes,166.33499999999998
2015-12-01,Nyabihu,potatoes,152.79000000000002
2008-01-01,Nyagatare,potatoes,97.5
2008-02-01,Nyagatare,potatoes,100.0
2008-03-01,Nyagatare,potatoes,132.5
2008-04-01,Nyagatare,potatoes,122.5
2008-05-01,Nyagatare,potatoes,137.5
2008-06-01,Nyagatare,potatoes,132.5
2008-07-01,Nyagatare,potatoes,146.67
2008-08-01,Nyagatare,potatoes,140.0
2008-09-01,Nyagatare,potatoes,150.0
2008-10-01,Nyagatare,potatoes,150.0
2008-11-01,Nyagatare,potatoes,132.5
2008-12-01,Nyagatare,potatoes,115.0
2009-01-01,Nyagatare,potatoes,137.5
2009-02-01,Nyagatare,potatoes,145.0
2009-03-01,Nyagatare,potatoes,170.0
2009-04-01,Nyagatare,potatoes,167.5
2009-05-01,Nyagatare,potatoes,164.17
2009-06-01,Nyagatare,potatoes,151.25
2009-07-01,Nyagatare,potatoes,160.0
2009-08-01,Nyagatare,potatoes,164.38
2009-09-01,Nyagatare,potatoes,193.75
2009-10-01,Nyagatare,potatoes,211.25
2009-11-01,Nyagatare,potatoes,181.25
2009-12-01,Nyagatare,potatoes,138.75
2010-01-01,Nyagatare,potatoes,119.38
2010-02-01,Nyagatare,potatoes,140.0
2010-03-01,Nyagatare,potatoes,149.75
2010-04-01,Nyagatare,potatoes,151.88
2010-05-01,Nyagatare,potatoes,147.29
2010-06-01,Nyagatare,potatoes,148.54
2010-07-01,Nyagatare,potatoes,145.0
2010-08-01,Nyagatare,potatoes,153.33
2010-09-01,Nyagatare,potatoes,196.67
2010-10-01,Nyagatare,potatoes,199.0
2010-11-01,Nyagatare,potatoes,188.33
2010-12-01,Nyagatare,potatoes,135.19
2011-01-01,Nyagatare,potatoes,127.78
2011-02-01,Nyagatare,potatoes,133.17
2011-03-01,Nyagatare,potatoes,156.22
2011-04-01,Nyagatare,potatoes,175.14
2011-05-01,Nyagatare,potatoes,167.5
2011-06-01,Nyagatare,potatoes,160.89
2011-07-01,Nyagatare,potatoes,158.0
2011-08-01,Nyagatare,potatoes,157.5
2011-09-01,Nyagatare,potatoes,161.78
2011-10-01,Nyagatare,potatoes,180.0
2011-11-01,Nyagatare,potatoes,154.12
2011-12-01,Nyagatare,potatoes,138.14
2012-01-01,Nyagatare,potatoes,155.1
2012-02-01,Nyagatare,potatoes,192.57
2012-03-01,Nyagatare,potatoes,240.33
2012-04-01,Nyagatare,potatoes,227.5
2012-05-01,Nyagatare,potatoes,256.57
2012-06-01,Nyagatare,potatoes,161.06
2012-07-01,Nyagatare,potatoes,174.0
2012-08-01,Nyagatare,potatoes,210.14
2012-09-01,Nyagatare,potatoes,223.0
2012-10-01,Nyagatare,potatoes,266.0
2012-11-01,Nyagatare,potatoes,204.56
2012-12-01,Nyagatare,potatoes,172.75
2013-01-01,Nyagatare,potatoes,149.83
2013-02-01,Nyagatare,potatoes,175.0
2013-03-01,Nyagatare,potatoes,198.29
2013-04-01,Nyagatare,potatoes,216.67
2013-05-01,Nyagatare,potatoes,217.43
2013-06-01,Nyagatare,potatoes,238.125
2013-07-01,Nyagatare,potatoes,245.885
2013-08-01,Nyagatare,potatoes,255.875
2013-09-01,Nyagatare,potatoes,249.5
2013-10-01,Nyagatare,potatoes,267.395
2013-11-01,Nyagatare,potatoes,206.0
2013-12-01,Nyagatare,potatoes,163.75
2014-01-01,Nyagatare,potatoes,160.5
2014-02-01,Nyagatare,potatoes,193.215
2014-03-01,Nyagatare,potatoes,214.305
2014-04-01,Nyagatare,potatoes,224.765
2014-05-01,Nyagatare,potatoes,203.0
2014-06-01,Nyagatare,potatoes,209.75
2014-07-01,Nyagatare,potatoes,201.31
2014-08-01,Nyagatare,potatoes,204.19
2014-09-01,Nyagatare,potatoes,235.44
2014-10-01,Nyagatare,potatoes,197.38
2014-11-01,Nyagatare,potatoes,156.5
2014-12-01,Nyagatare,potatoes,144.69
2015-01-01,Nyagatare,potatoes,163.815
2015-02-01,Nyagatare,potatoes,190.48
2015-03-01,Nyagatare,potatoes,199.445
2015-04-01,Nyagatare,potatoes,217.0
2015-05-01,Nyagatare,potatoes,198.285
2015-06-01,Nyagatare,potatoes,194.25
2015-07-01,Nyagatare,potatoes,189.65
2015-08-01,Nyagatare,potatoes,211.375
2015-09-01,Nyagatare,potatoes,222.5
2015-10-01,Nyagatare,potatoes,244.55
2015-11-01,Nyagatare,potatoes,238.66500000000002
2015-12-01,Nyagatare,potatoes,200.625
2008-01-01,Nyamagabe,potatoes,101.875
2008-02-01,Nyamagabe,potatoes,108.75
2008-03-01,Nyamagabe,potatoes,107.5
2008-04-01,Nyamagabe,potatoes,111.25
2008-05-01,Nyamagabe,potatoes,101.25
2008-06-01,Nyamagabe,potatoes,105.0
2008-07-01,Nyamagabe,potatoes,125.83500000000001
2008-08-01,Nyamagabe,potatoes,126.25
2008-09-01,Nyamagabe,potatoes,136.25
2008-10-01,Nyamagabe,potatoes,124.375
2008-11-01,Nyamagabe,potatoes,140.0
2008-12-01,Nyamagabe,potatoes,135.0
2009-01-01,Nyamagabe,potatoes,120.0
2009-02-01,Nyamagabe,potatoes,120.0
2009-03-01,Nyamagabe,potatoes,110.0
2009-04-01,Nyamagabe,potatoes,115.0
2009-05-01,Nyamagabe,potatoes,127.915
2009-06-01,Nyamagabe,potatoes,125.0
2009-07-01,Nyamagabe,potatoes,120.66499999999999
2009-08-01,Nyamagabe,potatoes,142.0
2009-09-01,Nyamagabe,potatoes,192.70999999999998
2009-10-01,Nyamagabe,potatoes,190.0
2009-11-01,Nyamagabe,potatoes,171.66500000000002
2009-12-01,Nyamagabe,potatoes,116.5
2010-01-01,Nyamagabe,potatoes,114.125
2010-02-01,Nyamagabe,potatoes,105.66499999999999
2010-03-01,Nyamagabe,potatoes,109.28999999999999
2010-04-01,Nyamagabe,potatoes,125.83500000000001
2010-05-01,Nyamagabe,potatoes,130.33499999999998
2010-06-01,Nyamagabe,potatoes,161.5
2010-07-01,Nyamagabe,potatoes,144.57333333333335
2010-08-01,Nyamagabe,potatoes,162.33499999999998
2010-09-01,Nyamagabe,potatoes,174.695
2010-10-01,Nyamagabe,potatoes,159.75
2010-11-01,Nyamagabe,potatoes,150.75
2010-12-01,Nyamagabe,potatoes,133.20999999999998
2011-01-01,Nyamagabe,potatoes,115.375
2011-02-01,Nyamagabe,potatoes,108.31
2011-03-01,Nyamagabe,potatoes,108.875
2011-04-01,Nyamagabe,potatoes,126.57
2011-05-01,Nyamagabe,potatoes,149.625
2011-06-01,Nyamagabe,potatoes,149.39499999999998
2011-07-01,Nyamagabe,potatoes,128.645
2011-08-01,Nyamagabe,potatoes,128.18
2011-09-01,Nyamagabe,potatoes,138.695
2011-10-01,Nyamagabe,potatoes,145.70999999999998
2011-11-01,Nyamagabe,potatoes,138.39
2011-12-01,Nyamagabe,potatoes,145.31
2012-01-01,Nyamagabe,potatoes,146.535
2012-02-01,Nyamagabe,potatoes,171.625
2012-03-01,Nyamagabe,potatoes,171.52
2012-04-01,Nyamagabe,potatoes,168.0
2012-05-01,Nyamagabe,potatoes,180.745
2012-06-01,Nyamagabe,potatoes,167.75
2012-07-01,Nyamagabe,potatoes,175.83499999999998
2012-08-01,Nyamagabe,potatoes,184.4766666666667
2012-09-01,Nyamagabe,potatoes,216.66666666666666
2012-10-01,Nyamagabe,potatoes,192.33333333333334
2012-11-01,Nyamagabe,potatoes,157.16500000000002
2012-12-01,Nyamagabe,potatoes,140.88
2013-01-01,Nyamagabe,potatoes,141.875
2013-02-01,Nyamagabe,potatoes,150.5
2013-03-01,Nyamagabe,potatoes,158.51999999999998
2013-04-01,Nyamagabe,potatoes,180.91500000000002
2013-05-01,Nyamagabe,potatoes,200.875
2013-06-01,Nyamagabe,potatoes,211.19
2013-07-01,Nyamagabe,potatoes,187.25
2013-08-01,Nyamagabe,potatoes,217.185
2013-09-01,Nyamagabe,potatoes,223.43
2013-10-01,Nyamagabe,potatoes,186.25
2013-11-01,Nyamagabe,potatoes,179.375
2013-12-01,Nyamagabe,potatoes,143.33499999999998
2014-01-01,Nyamagabe,potatoes,138.465
2014-02-01,Nyamagabe,potatoes,143.9
2014-03-01,Nyamagabe,potatoes,163.75
2014-04-01,Nyamagabe,potatoes,187.875
2014-05-01,Nyamagabe,potatoes,207.06
2014-06-01,Nyamagabe,potatoes,186.33499999999998
2014-07-01,Nyamagabe,potatoes,152.60500000000002
2014-08-01,Nyamagabe,potatoes,174.59
2014-09-01,Nyamagabe,potatoes,192.0
2014-10-01,Nyamagabe,potatoes,176.66
2014-11-01,Nyamagabe,potatoes,132.25
2014-12-01,Nyamagabe,potatoes,124.305
2015-01-01,Nyamagabe,potatoes,124.625
2015-02-01,Nyamagabe,potatoes,148.10500000000002
2015-03-01,Nyamagabe,potatoes,163.75
2015-04-01,Nyamagabe,potatoes,176.81
2015-05-01,Nyamagabe,potatoes,181.375
2015-06-01,Nyamagabe,potatoes,167.185
2015-07-01,Nyamagabe,potatoes,186.465
2015-08-01,Nyamagabe,potatoes,210.39499999999998
2015-09-01,Nyamagabe,potatoes,219.425
2015-10-01,Nyamagabe,potatoes,189.435
2015-11-01,Nyamagabe,potatoes,196.285
2015-12-01,Nyamagabe,potatoes,208.0
2016-09-01,Nyamagabe,potatoes,285.0
2016-10-01,Nyamagabe,potatoes,235.0
2016-11-01,Nyamagabe,potatoes,258.3333333333333
2016-12-01,Nyamagabe,potatoes,210.0
2017-01-01,Nyamagabe,potatoes,190.0
2017-02-01,Nyamagabe,potatoes,210.0
2017-03-01,Nyamagabe,potatoes,230.0
2017-04-01,Nyamagabe,potatoes,230.0
2017-05-01,Nyamagabe,potatoes,250.0
2017-06-01,Nyamagabe,potatoes,225.0
2017-07-01,Nyamagabe,potatoes,210.0
2017-08-01,Nyamagabe,potatoes,250.0
2017-09-01,Nyamagabe,potatoes,245.0
2017-10-01,Nyamagabe,potatoes,233.75
2017-11-01,Nyamagabe,potatoes,190.0
2017-12-01,Nyamagabe,potatoes,148.75
2018-01-01,Nyamagabe,potatoes,153.75
2018-02-01,Nyamagabe,potatoes,176.25
2018-03-01,Nyamagabe,potatoes,195.0
2018-04-01,Nyamagabe,potatoes,231.25
2018-05-01,Nyamagabe,potatoes,232.5
2018-06-01,Nyamagabe,potatoes,245.0
2018-07-01,Nyamagabe,potatoes,256.6666666666667
2018-08-01,Nyamagabe,potatoes,288.3333333333333
2018-09-01,Nyamagabe,potatoes,252.5
2018-10-01,Nyamagabe,potatoes,212.5025
2018-11-01,Nyamagabe,potatoes,216.0
2018-12-01,Nyamagabe,potatoes,200.0
2019-01-01,Nyamagabe,potatoes,184.16500000000002
2019-02-01,Nyamagabe,potatoes,191.5825
2019-03-01,Nyamagabe,potatoes,223.33333333333334
2019-04-01,Nyamagabe,potatoes,245.0
2019-05-01,Nyamagabe,potatoes,238.33333333333334
2019-06-01,Nyamagabe,potatoes,235.0
2019-07-01,Nyamagabe,potatoes,237.5
2019-08-01,Nyamagabe,potatoes,258.89000000000004
2019-09-01,Nyamagabe,potatoes,255.41750000000002
2019-10-01,Nyamagabe,potatoes,217.7075
2019-11-01,Nyamagabe,potatoes,228.3325
2019-12-01,Nyamagabe,potatoes,226.66666666666666
2020-01-01,Nyamagabe,potatoes,270.0
2020-02-01,Nyamagabe,potatoes,286.25
2020-03-01,Nyamagabe,potatoes,312.5
2020-04-01,Nyamagabe,potatoes,302.5
2020-05-01,Nyamagabe,potatoes,322.9175
2020-06-01,Nyamagabe,potatoes,320.6666666666667
2020-07-01,Nyamagabe,potatoes,332.5
2020-08-01,Nyamagabe,potatoes,367.5
2020-09-01,Nyamagabe,potatoes,355.0
2020-10-01,Nyamagabe,potatoes,315.0
2020-11-01,Nyamagabe,potatoes,292.21999999999997
2020-12-01,Nyamagabe,potatoes,248.89
2021-01-01,Nyamagabe,potatoes,223.75
2021-03-01,Nyamagabe,potatoes,270.0
2021-04-01,Nyamagabe,potatoes,292.5
2021-05-01,Nyamagabe,potatoes,290.0
2021-06-01,Nyamagabe,potatoes,266.6666666666667
2021-07-01,Nyamagabe,potatoes,252.5
2021-08-01,Nyamagabe,potatoes,266.6666666666667
2021-09-01,Nyamagabe,potatoes,265.0
2021-10-01,Nyamagabe,potatoes,239.16666666666666
